long,lat,nombre,barrio
-58.4532517,-34.63578605,PRIMERA JUNTA 2050,Flores
-58.4548353,-34.6362925,PRIMERA JUNTA 2220,Flores
-58.4556485,-34.63665424,PRIMERA JUNTA 2308,Flores
-58.45736045,-34.63836621,PRIMERA JUNTA 2442,Flores
-58.45865028,-34.63966456,PRIMERA JUNTA 2610,Flores
-58.46069281,-34.6411109,PRIMERA JUNTA 2980,Flores
-58.46284646,-34.6425975,PRIMERA JUNTA 3230,Flores
-58.46534337,-34.64419257,PRIMERA JUNTA 3492,Flores
-58.48199229,-34.65801809,PRIMERA JUNTA 5126,Mataderos
-58.39418566,-34.58587158,PUEYRREDON AV. 2464,Recoleta
-58.441004,-34.61360335,"PUEYRREDON, HONORIO, DR. AV. 527",Caballito
-58.4425082,-34.61129087,"PUEYRREDON, HONORIO, DR. AV. 755",Caballito
-58.44402867,-34.60930145,"PUEYRREDON, HONORIO, DR. AV. 971",Caballito
-58.44630705,-34.60672884,"PUEYRREDON, HONORIO, DR. AV. 1158",Villa Crespo
-58.4503761,-34.60211052,"PUEYRREDON, HONORIO, DR. AV. 1674",Villa Crespo
-58.45165196,-34.60072637,"PUEYRREDON, HONORIO, DR. AV. 1830",Villa Crespo
-58.45344186,-34.59878206,"PUEYRREDON, HONORIO, DR. AV. 2104",Villa Crespo
-58.4703478,-34.59484412,PUNTA ARENAS 1470,Paternal
-58.47194977,-34.60055422,PUNTA ARENAS 1744,Paternal
-58.46099567,-34.55320125,QUESADA 2152,Nuñez
-58.36614253,-34.64260752,"QUINQUELA MARTIN, BENITO 1114",Boca
-58.36854319,-34.64293995,"QUINQUELA MARTIN, BENITO 1292",Boca
-58.37846455,-34.64486273,"QUINQUELA MARTIN, BENITO 2072",Barracas
-58.38762552,-34.59016014,"QUINTANA, MANUEL, PRES. 279",Recoleta
-58.44960672,-34.54738718,"QUINTEROS, LIDORO J. AV. 970",Belgrano
-58.45007748,-34.5485558,"QUINTEROS, LIDORO J. AV. 1087",Belgrano
-58.45062276,-34.5508933,"QUINTEROS, LIDORO J. AV. 1265",Belgrano
-58.45048503,-34.55138008,"QUINTEROS, LIDORO J. AV. 1304",Belgrano
-58.47528414,-34.58915525,QUIROS 2829,Parque Chas
-58.47724608,-34.59068758,QUIROS 3037,Parque Chas
-58.42156663,-34.6567566,"RABANAL, FRANCISCO, INTENDENTE AV. 1604",Nueva Pompeya
-58.4761312,-34.63506548,RAFAELA 3534,Floresta
-58.47823355,-34.63545562,RAFAELA 3723,Floresta
-58.48726796,-34.63789941,RAFAELA 4317,Velez Sarsfield
-58.4907207,-34.63875687,RAFAELA 4541,Velez Sarsfield
-58.49476884,-34.63932917,RAFAELA 4809,Villa Luro
-58.49879325,-34.63987605,RAFAELA 5095,Villa Luro
-58.46876021,-34.54111531,RAMALLO 2004,Nuñez
-58.43400868,-34.60117784,"RAMIREZ DE VELASCO, JUAN 149",Villa Crespo
-58.43451901,-34.6006321,"RAMIREZ DE VELASCO, JUAN 219",Villa Crespo
-58.43696768,-34.598012,"RAMIREZ DE VELASCO, JUAN 541",Villa Crespo
-58.43757261,-34.59736473,"RAMIREZ DE VELASCO, JUAN 615",Villa Crespo
-58.41669324,-34.64080516,RAULET 121,Nueva Pompeya
-58.44098007,-34.58320984,"RAVIGNANI, EMILIO, DR. 1529",Palermo
-58.43964325,-34.58204136,"RAVIGNANI, EMILIO, DR. 1677",Palermo
-58.43888227,-34.58138276,"RAVIGNANI, EMILIO, DR. 1749",Palermo
-58.43703094,-34.5797608,"RAVIGNANI, EMILIO, DR. 1955",Palermo
-58.43582335,-34.57871183,"RAVIGNANI, EMILIO, DR. 2085",Palermo
-58.435235,-34.57819753,"RAVIGNANI, EMILIO, DR. 2171",Palermo
-58.43341879,-34.57660477,"RAVIGNANI, EMILIO, DR. 2347",Palermo
-58.37056415,-34.63141069,REGIMIENTO DE PATRICIOS AV. 161,Barracas
-58.37041098,-34.6329955,REGIMIENTO DE PATRICIOS AV. 327,Barracas
-58.36998668,-34.63585703,REGIMIENTO DE PATRICIOS AV. 623,Barracas
-58.36972927,-34.63751548,REGIMIENTO DE PATRICIOS AV. 807,Barracas
-58.3693189,-34.639666,REGIMIENTO DE PATRICIOS AV. 1053,Barracas
-58.36892308,-34.64280161,REGIMIENTO DE PATRICIOS AV. 1391,Barracas
-58.36873645,-34.64407721,REGIMIENTO DE PATRICIOS AV. 1531,Barracas
-58.36854755,-34.64535486,REGIMIENTO DE PATRICIOS AV. 1671,Barracas
-58.36841299,-34.64627548,REGIMIENTO DE PATRICIOS AV. 1793,Barracas
-58.36834749,-34.64672737,REGIMIENTO DE PATRICIOS AV. 1819,Barracas
-58.4921234,-34.65481237,REMEDIOS 5397,Mataderos
-58.49354823,-34.65625544,REMEDIOS 5596,Mataderos
-58.49574735,-34.65792379,REMEDIOS 5805,Mataderos
-58.45385213,-34.60328508,"REPETTO, NICOLAS, DR. 1743",Villa Crespo
-58.45439633,-34.60269422,"REPETTO, NICOLAS, DR. 1817",Villa Crespo
-58.41631945,-34.58422363,REPUBLICA ARABE SIRIA 2555,Palermo
-58.41458783,-34.58223466,REPUBLICA ARABE SIRIA 2827,Palermo
-58.41173178,-34.57809128,REPUBLICA ARABE SIRIA 3291,Palermo
-58.40151654,-34.61545702,REPUBLICA BOLIVARIANA DE VENEZUELA 2413,Balvanera
-58.40611814,-34.61612175,REPUBLICA BOLIVARIANA DE VENEZUELA 2815,Balvanera
-58.40712849,-34.61633498,REPUBLICA BOLIVARIANA DE VENEZUELA 2911,Balvanera
-58.41249492,-34.61658386,REPUBLICA BOLIVARIANA DE VENEZUELA 3287,Balvanera
-58.4141536,-34.57741059,REPUBLICA DE LA INDIA 3073,Palermo
-58.41354151,-34.5764768,REPUBLICA DE LA INDIA 3155,Palermo
-58.44849707,-34.54909347,"RICCHERI, PABLO, TTE. GRAL. 2767",Belgrano
-58.47587761,-34.67794729,RIESTRA AV. 5796,Villa Lugano
-58.3653635,-34.64745267,RIO CUARTO 1142,Boca
-58.37631494,-34.65032804,RIO CUARTO 2093,Barracas
-58.38274818,-34.65166678,RIO CUARTO 2692,Barracas
-58.39383049,-34.60924591,RIVADAVIA AV. 1923,Balvanera
-58.3965346,-34.60943566,RIVADAVIA AV. 2115,Balvanera
-58.40010299,-34.60971225,RIVADAVIA AV. 2379,Balvanera
-58.40204649,-34.6098227,RIVADAVIA AV. 2515,Balvanera
-58.40417765,-34.60993902,RIVADAVIA AV. 2675,Balvanera
-58.40640566,-34.61005377,RIVADAVIA AV. 2915,Balvanera
-58.41051701,-34.61037613,RIVADAVIA AV. 3113,Balvanera
-58.41400822,-34.6106238,RIVADAVIA AV. 3375,Balvanera
-58.43043157,-34.61553464,RIVADAVIA AV. 4621,Caballito
-58.438078,-34.61892864,RIVADAVIA AV. 5129,Caballito
-58.44041655,-34.61996952,RIVADAVIA AV. 5303,Caballito
-58.44458889,-34.62176976,RIVADAVIA AV. 5611,Caballito
-58.44675095,-34.62265994,RIVADAVIA AV. 5779,Caballito
-58.4517885,-34.6246643,RIVADAVIA AV. 6095,Caballito
-58.45273952,-34.62503816,RIVADAVIA AV. 6137,Caballito
-58.4547306,-34.62581512,RIVADAVIA AV. 6251,Flores
-58.45774247,-34.62700348,RIVADAVIA AV. 6491,Flores
-58.45974205,-34.62782272,RIVADAVIA AV. 6689,Flores
-58.4613829,-34.6283847,RIVADAVIA AV. 6805,Flores
-58.46541736,-34.62950705,RIVADAVIA AV. 7093,Flores
-58.46789795,-34.6301393,RIVADAVIA AV. 7257,Flores
-58.47208853,-34.63126709,RIVADAVIA AV. 7569,Flores
-58.47313472,-34.63155649,RIVADAVIA AV. 7661,Flores
-58.475053,-34.63230191,RIVADAVIA AV. 7850,Floresta
-58.47755629,-34.63290009,RIVADAVIA AV. 8086,Floresta
-58.47992419,-34.63346159,RIVADAVIA AV. 8270,Floresta
-58.48249074,-34.63407551,RIVADAVIA AV. 8422,Velez Sarsfield
-58.48553006,-34.63480459,RIVADAVIA AV. 8644,Velez Sarsfield
-58.4900541,-34.63590016,RIVADAVIA AV. 8942,Velez Sarsfield
-58.49152941,-34.63625359,RIVADAVIA AV. 9020,Velez Sarsfield
-58.49612236,-34.63707452,RIVADAVIA AV. 9372,Villa Luro
-58.50040482,-34.63766843,RIVADAVIA AV. 9672,Villa Luro
-58.50123703,-34.63778652,RIVADAVIA AV. 9720,Villa Luro
-58.50683023,-34.63866097,RIVADAVIA AV. 10172,Villa Luro
-58.50942769,-34.63911725,RIVADAVIA AV. 10328,Villa Luro
-58.46578961,-34.54706388,"RIVADAVIA MARTIN, COMODORO 2110",Nuñez
-58.46694611,-34.54769201,"RIVADAVIA MARTIN, COMODORO 2260",Nuñez
-58.48313796,-34.59971327,"RIVAS, GRAL. 2459",Villa Del Parque
-58.43592929,-34.65446273,RIVERA INDARTE AV. 2710,Villa Soldati
-58.43343199,-34.65691866,RIVERA INDARTE AV. 2996,Villa Soldati
-58.43198752,-34.65837595,RIVERA INDARTE AV. 3208,Villa Soldati
-58.42959877,-34.66104356,RIVERA INDARTE AV. 3511,Villa Soldati
-58.42885355,-34.66196111,RIVERA INDARTE AV. 3611,Villa Soldati
-58.43868247,-34.65952996,"RIVERA, FRUCTUOSO, GENERAL 2815",Villa Soldati
-58.47258453,-34.6891312,"RIVERA, FRUCTUOSO, GENERAL 6456",Villa Riachuelo
-58.47467428,-34.69102449,"RIVERA, FRUCTUOSO, GENERAL 6728",Villa Riachuelo
-58.45246249,-34.64170416,ROBERTSON 1194,Flores
-58.46015842,-34.68881763,"ROCA, CNEL. AV. 5805",Villa Lugano
-58.42091347,-34.59951806,ROCAMORA 4020,Almagro
-58.4248939,-34.59918835,ROCAMORA 4286,Almagro
-58.42736294,-34.59918594,ROCAMORA 4452,Almagro
-58.36398664,-34.6410485,ROCHA 979,Boca
-58.37229259,-34.64224284,ROCHA 1583,Barracas
-58.45018501,-34.59331459,RODNEY 42,Chacarita
-58.48605886,-34.64320546,"RODO, JOSE E. 4337",Parque Avellaneda
-58.49625337,-34.65207983,"RODO, JOSE E. 5406",Mataderos
-58.49910137,-34.65444534,"RODO, JOSE E. 5814",Mataderos
-58.50150603,-34.65644658,"RODO, JOSE E. 6084",Mataderos
-58.50581218,-34.66002491,"RODO, JOSE E. 6660",Mataderos
-58.50717689,-34.66116101,"RODO, JOSE E. 6836",Mataderos
-58.50949899,-34.66310483,"RODO, JOSE E. 7120",Mataderos
-58.51075891,-34.6641613,"RODO, JOSE E. 7294",Mataderos
-58.45213351,-34.60346941,"RODRIGUEZ, MANUEL A., GENERAL 1659",Villa Crespo
-58.45364871,-34.60183226,"RODRIGUEZ, MANUEL A., GENERAL 1861",Villa Crespo
-58.45479368,-34.6005914,"RODRIGUEZ, MANUEL A., GENERAL 2045",Villa Crespo
-58.45697358,-34.59852984,"RODRIGUEZ, MANUEL A., GENERAL 2321",Paternal
-58.36127004,-34.63453349,"RODRIGUEZ, MARTIN 733",Boca
-58.35952226,-34.63740928,"RODRIGUEZ, MARTIN 1085",Boca
-58.45122853,-34.60293268,ROJAS 1660,Villa Crespo
-58.45277529,-34.60124475,ROJAS 1866,Villa Crespo
-58.43073411,-34.61864066,ROSARIO 150,Caballito
-58.43945572,-34.62043623,ROSARIO 754,Caballito
-58.44805595,-34.58557409,ROSETI 252,Chacarita
-58.45110955,-34.58419804,ROSETI 524,Chacarita
-58.46133745,-34.58179657,ROSETI 1353,Villa Ortuzar
-58.46267335,-34.58175667,ROSETI 1457,Villa Ortuzar
-58.4653963,-34.58167686,ROSETI 1645,Villa Ortuzar
-58.46773315,-34.58160723,ROSETI 1827,Villa Ortuzar
-58.47153714,-34.58153088,ROSETI 2147,Villa Ortuzar
-58.48795106,-34.67026652,"RUCCI, JOSE IGNACIO 3280",Villa Lugano
-58.48568813,-34.67218581,"RUCCI, JOSE IGNACIO 3466",Villa Lugano
-58.48333109,-34.67426405,"RUCCI, JOSE IGNACIO 3707",Villa Lugano
-58.47696802,-34.67949462,"RUCCI, JOSE IGNACIO 4245",Villa Lugano
-58.47536739,-34.68073465,"RUCCI, JOSE IGNACIO 4411",Villa Lugano
-58.47419856,-34.68164044,"RUCCI, JOSE IGNACIO 4525",Villa Lugano
-58.40728805,-34.58067631,"RUGGIERI, SILVIO L. 2906",Palermo
-58.46518882,-34.54134335,RUIZ HUIDOBRO 1751,Nuñez
-58.46825516,-34.54298366,RUIZ HUIDOBRO 2094,Nuñez
-58.41626193,-34.64477492,SAENZ AV. 461,Nueva Pompeya
-58.41661623,-34.65549181,SAENZ AV. 1225,Nueva Pompeya
-58.44760808,-34.54866441,"SAENZ VALIENTE, JUAN PABLO 910",Belgrano
-58.51342882,-34.66379463,SALADILLO 2270,Mataderos
-58.50649207,-34.66905287,SALADILLO 2778,Mataderos
-58.50573711,-34.66962409,SALADILLO 2846,Mataderos
-58.50407195,-34.67088205,SALADILLO 3024,Mataderos
-58.49904324,-34.67479417,SALADILLO 3479,Villa Lugano
-58.48099735,-34.688394,SALADILLO 4991,Villa Riachuelo
-58.47869176,-34.69013267,SALADILLO 5183,Villa Riachuelo
-58.47668937,-34.69165397,SALADILLO 5341,Villa Riachuelo
-58.47269554,-34.69467884,SALADILLO 5693,Villa Riachuelo
-58.47028056,-34.69645445,SALADILLO 5881,Villa Riachuelo
-58.4694879,-34.69705424,SALADILLO 5975,Villa Riachuelo
-58.43045434,-34.63209638,SALAS 345,Parque Chacabuco
-58.41973382,-34.6106899,"SALGUERO, JERONIMO 29",Almagro
-58.36662105,-34.64449001,"SALVADORES, CNEL. 1189",Boca
-58.43332477,-34.64441802,SALVIGNY 1567,Parque Chacabuco
-58.37602167,-34.65516779,SAN ANTONIO 1113,Barracas
-58.46537329,-34.60356138,SAN BLAS 1643,Villa Gral. Mitre
-58.46835651,-34.60484243,SAN BLAS 1859,Villa Gral. Mitre
-58.47143093,-34.60615826,SAN BLAS 2085,Villa Gral. Mitre
-58.47254981,-34.60675365,SAN BLAS 2177,Villa Gral. Mitre
-58.47470561,-34.60781581,SAN BLAS 2363,Villa Gral. Mitre
-58.47805277,-34.60959585,SAN BLAS 2633,Villa Gral. Mitre
-58.48077825,-34.61103306,SAN BLAS 2851,Villa Santa Rita
-58.48326305,-34.61233957,SAN BLAS 3045,Villa Santa Rita
-58.48586207,-34.61368692,SAN BLAS 3237,Villa Santa Rita
-58.48828303,-34.61499317,SAN BLAS 3455,Villa Santa Rita
-58.49142525,-34.61742038,SAN BLAS 3785,Villa Santa Rita
-58.494708,-34.62017512,SAN BLAS 4133,Floresta
-58.49545039,-34.62078929,SAN BLAS 4217,Floresta
-58.49960878,-34.62330803,SAN BLAS 4593,Velez Sarsfield
-58.50333339,-34.62561487,SAN BLAS 4855,Velez Sarsfield
-58.50512867,-34.62721473,SAN BLAS 5007,Velez Sarsfield
-58.50781373,-34.62963472,SAN BLAS 5275,Villa Luro
-58.51063888,-34.63214962,SAN BLAS 5545,Villa Luro
-58.4010775,-34.623729,SAN JUAN AV. 2560,San Cristobal
-58.40781212,-34.62456017,SAN JUAN AV. 3038,San Cristobal
-58.41168476,-34.62500426,SAN JUAN AV. 3278,San Cristobal
-58.40256991,-34.60011248,SAN LUIS 2510,Balvanera
-58.40384099,-34.59996983,SAN LUIS 2660,Balvanera
-58.4067995,-34.59966314,SAN LUIS 2948,Balvanera
-58.4100791,-34.59947233,SAN LUIS 3178,Balvanera
-58.4801651,-34.5991598,SAN MARTIN AV. 4140,Villa Del Parque
-58.48234484,-34.59828968,SAN MARTIN AV. 4404,Villa Del Parque
-58.48804099,-34.59750157,SAN MARTIN AV. 4966,Villa Del Parque
-58.49985875,-34.5959327,SAN MARTIN AV. 5908,Villa Devoto
-58.50503678,-34.59404752,SAN MARTIN AV. 6390,Villa Devoto
-58.50868719,-34.59262425,SAN MARTIN AV. 6710,Villa Devoto
-58.51292001,-34.59119904,SAN MARTIN AV. 7020,Villa Devoto
-58.51504652,-34.59056211,SAN MARTIN AV. 7178,Villa Devoto
-58.44078128,-34.65927686,SAN PEDRITO 2881,Villa Soldati
-58.44032947,-34.65963705,SAN PEDRITO 2909,Villa Soldati
-58.43871268,-34.66090454,SAN PEDRITO 3095,Villa Soldati
-58.43766175,-34.6617616,SAN PEDRITO 3195,Villa Soldati
-58.4345766,-34.66573996,SAN PEDRITO 3651,Villa Soldati
-58.43391562,-34.66686598,SAN PEDRITO 3795,Villa Soldati
-58.47274346,-34.64197038,SAN PEDRO 3819,Parque Avellaneda
-58.48889266,-34.65614502,SAN PEDRO 5396,Mataderos
-58.49027836,-34.65730625,SAN PEDRO 5562,Mataderos
-58.4126974,-34.59468451,SANCHEZ DE BUSTAMANTE 1346,Recoleta
-58.40179953,-34.58259367,SANCHEZ DE BUSTAMANTE 2664,Palermo
-58.39145551,-34.59574548,SANTA FE AV. 1675,Recoleta
-58.40461942,-34.59350989,SANTA FE AV. 2679,Recoleta
-58.40758729,-34.59108959,SANTA FE AV. 2975,Recoleta
-58.41221398,-34.58773888,SANTA FE AV. 3350,Palermo
-58.41451212,-34.58621239,SANTA FE AV. 3536,Palermo
-58.41515504,-34.58557393,SANTA FE AV. 3617,Palermo
-58.42686042,-34.63404043,SANTANDER 414,Parque Chacabuco
-58.42949003,-34.63447065,SANTANDER 636,Parque Chacabuco
-58.43157625,-34.63481315,SANTANDER 822,Parque Chacabuco
-58.43687858,-34.63558112,SANTANDER 1195,Parque Chacabuco
-58.43985934,-34.63617732,SANTANDER 1395,Parque Chacabuco
-58.44068852,-34.63634699,SANTANDER 1437,Parque Chacabuco
-58.44376229,-34.63697756,SANTANDER 1695,Parque Chacabuco
-58.44546942,-34.63734198,SANTANDER 1805,Parque Chacabuco
-58.44784145,-34.63946966,SANTANDER 2071,Parque Chacabuco
-58.44956707,-34.6410119,SANTANDER 2247,Flores
-58.45217614,-34.64324615,SANTANDER 2495,Flores
-58.45932009,-34.6485288,SANTANDER 3167,Flores
-58.47649095,-34.66504935,SANTANDER 4922,Villa Lugano
-58.38413604,-34.65323843,SANTO DOMINGO 2676,Barracas
-58.38476063,-34.65340653,SANTO DOMINGO 2706,Barracas
-58.48172651,-34.60164301,SANTO TOME 2481,Villa Del Parque
-58.48522339,-34.60368509,SANTO TOME 2765,Villa Del Parque
-58.48774018,-34.60515172,SANTO TOME 2983,Villa Del Parque
-58.49029323,-34.60663411,SANTO TOME 3167,Villa Del Parque
-58.49245849,-34.60788436,SANTO TOME 3347,Villa Del Parque
-58.493309,-34.60837557,SANTO TOME 3437,Villa Del Parque
-58.5003679,-34.61243136,SANTO TOME 4091,Monte Castro
-58.50173651,-34.61322495,SANTO TOME 4215,Monte Castro
-58.50443225,-34.6147725,SANTO TOME 4451,Monte Castro
-58.50708867,-34.61625774,SANTO TOME 4655,Monte Castro
-58.50954216,-34.61760384,SANTO TOME 4873,Monte Castro
-58.51161715,-34.61899439,SANTO TOME 5053,Monte Castro
-58.51416999,-34.62122707,SANTO TOME 5243,Monte Castro
-58.51722459,-34.62397804,SANTO TOME 5545,Monte Castro
-58.52124936,-34.62631916,SANTO TOME 6015,Versalles
-58.52487426,-34.62707779,SANTO TOME 6369,Versalles
-58.52678657,-34.62747839,SANTO TOME 6553,Versalles
-58.4881767,-34.63003696,SARACHAGA 4263,Velez Sarsfield
-58.49012151,-34.6317225,SARACHAGA 4495,Velez Sarsfield
-58.4911403,-34.63274583,SARACHAGA 4639,Velez Sarsfield
-58.4937682,-34.63308126,SARACHAGA 4871,Velez Sarsfield
-58.49711554,-34.63351006,SARACHAGA 5093,Velez Sarsfield
-58.4989767,-34.63374971,SARACHAGA 5215,Villa Luro
-58.50265026,-34.63422248,SARACHAGA 5491,Villa Luro
-58.42517205,-34.63696525,SARAZA 452,Parque Chacabuco
-58.4276279,-34.63740471,SARAZA 648,Parque Chacabuco
-58.42974721,-34.63778711,SARAZA 826,Parque Chacabuco
-58.43211433,-34.6382089,SARAZA 1004,Parque Chacabuco
-58.43666491,-34.63899448,SARAZA 1358,Parque Chacabuco
-58.43962376,-34.63972726,SARAZA 1546,Parque Chacabuco
-58.44216131,-34.64036672,SARAZA 1732,Parque Chacabuco
-58.44463891,-34.64154337,SARAZA 2042,Parque Chacabuco
-58.44590628,-34.64268049,SARAZA 2170,Flores
-58.44981323,-34.64617822,SARAZA 2570,Flores
-58.48047515,-34.67158453,SARAZA 5591,Villa Lugano
-58.48278566,-34.67370451,SARAZA 5852,Villa Lugano
-58.41723639,-34.57731313,SARMIENTO AV. 3106,Palermo
-58.48472674,-34.60154887,"SASTRE, MARCOS 2624",Villa Del Parque
-58.4876582,-34.60325515,"SASTRE, MARCOS 2880",Villa Del Parque
-58.48975364,-34.60447558,"SASTRE, MARCOS 3040",Villa Del Parque
-58.49262468,-34.60614377,"SASTRE, MARCOS 3268",Villa Del Parque
-58.49421333,-34.60707122,"SASTRE, MARCOS 3428",Villa Del Parque
-58.4963412,-34.60829698,"SASTRE, MARCOS 3652",Villa Del Parque
-58.49778944,-34.60917655,"SASTRE, MARCOS 3768",Villa Del Parque
-58.50082033,-34.61101528,"SASTRE, MARCOS 4044",Monte Castro
-58.50402875,-34.6129239,"SASTRE, MARCOS 4324",Monte Castro
-58.50830062,-34.61548589,"SASTRE, MARCOS 4686",Monte Castro
-58.5112293,-34.61727818,"SASTRE, MARCOS 4952",Monte Castro
-58.51496162,-34.62024241,"SASTRE, MARCOS 5222",Monte Castro
-58.51754873,-34.62248309,"SASTRE, MARCOS 5468",Monte Castro
-58.51978081,-34.62446431,"SASTRE, MARCOS 5710",Monte Castro
-58.5232825,-34.62554352,"SASTRE, MARCOS 6060",Versalles
-58.47062868,-34.67421693,SAYOS 5294,Villa Lugano
-58.44153516,-34.60146399,"SCALABRINI ORTIZ, RAUL AV. 78",Villa Crespo
-58.42645852,-34.59179898,"SCALABRINI ORTIZ, RAUL AV. 1446",Palermo
-58.42452574,-34.5905109,"SCALABRINI ORTIZ, RAUL AV. 1648",Palermo
-58.42290742,-34.58943525,"SCALABRINI ORTIZ, RAUL AV. 1838",Palermo
-58.42088632,-34.58812218,"SCALABRINI ORTIZ, RAUL AV. 2050",Palermo
-58.50864185,-34.64779487,"SCHMIDL, ULRICO 6107",Liniers
-58.51217169,-34.65120937,"SCHMIDL, ULRICO 6503",Mataderos
-58.51319188,-34.65219702,"SCHMIDL, ULRICO 6691",Mataderos
-58.51523354,-34.65415423,"SCHMIDL, ULRICO 6991",Mataderos
-58.51794129,-34.65646193,"SCHMIDL, ULRICO 7345",Mataderos
-58.45850346,-34.6108967,"SEGUI, F. J., ALTE. 1295",Caballito
-58.46226284,-34.60145592,"SEGUI, F. J., ALTE. 2145",Paternal
-58.46122912,-34.59812716,"SEGUI, F. J., ALTE. 2467",Paternal
-58.46081863,-34.59687283,"SEGUI, F. J., ALTE. 2587",Paternal
-58.41019503,-34.57850804,"SEGUI, JUAN FRANCISCO 3675",Palermo
-58.42042947,-34.57405016,"SEGUI, JUAN FRANCISCO 4522",Palermo
-58.487192,-34.63017835,SEGUROLA AV. 420,Velez Sarsfield
-58.49083353,-34.62728438,SEGUROLA AV. 866,Velez Sarsfield
-58.49234974,-34.62607846,SEGUROLA AV. 1088,Velez Sarsfield
-58.49344139,-34.62520796,SEGUROLA AV. 1146,Velez Sarsfield
-58.49645634,-34.62281851,SEGUROLA AV. 1434,Velez Sarsfield
-58.49873039,-34.62101554,SEGUROLA AV. 1644,Monte Castro
-58.50123076,-34.61903041,SEGUROLA AV. 1898,Monte Castro
-58.4402395,-34.59502511,SERRANO 669,Villa Crespo
-58.43827501,-34.59384918,SERRANO 849,Villa Crespo
-58.43629904,-34.59266744,SERRANO 1029,Villa Crespo
-58.43253509,-34.59031648,SERRANO 1367,Palermo
-58.43087868,-34.58923649,SERRANO 1519,Palermo
-58.49487003,-34.59848723,SIMBRON 3071,Villa Del Parque
-58.49758928,-34.60010813,SIMBRON 3281,Villa Del Parque
-58.50302309,-34.60326352,SIMBRON 3691,Villa Del Parque
-58.50351897,-34.60351401,SIMBRON 3721,Villa Del Parque
-58.50656486,-34.60527464,SIMBRON 3989,Villa Devoto
-58.50936635,-34.60700691,SIMBRON 4245,Villa Devoto
-58.51234414,-34.60891393,SIMBRON 4479,Villa Devoto
-58.51577206,-34.61116268,SIMBRON 4749,Villa Devoto
-58.51876348,-34.61319485,SIMBRON 5043,Villa Devoto
-58.52115305,-34.6155449,SIMBRON 5245,Villa Devoto
-58.5247888,-34.61881988,SIMBRON 5585,Villa Real
-58.5280019,-34.62169577,SIMBRON 5947,Villa Real
-58.48678519,-34.58809853,"SOLANO LOPEZ, F., MARISCAL 2146",Agronomia
-58.48847231,-34.58914233,"SOLANO LOPEZ, F., MARISCAL 2272",Agronomia
-58.49750732,-34.59463355,"SOLANO LOPEZ, F., MARISCAL 3039",Agronomia
-58.49906131,-34.59559771,"SOLANO LOPEZ, F., MARISCAL 3161",Agronomia
-58.50021631,-34.59630319,"SOLANO LOPEZ, F., MARISCAL 3251",Villa Devoto
-58.50340012,-34.59827004,"SOLANO LOPEZ, F., MARISCAL 3491",Villa Devoto
-58.50558267,-34.59961923,"SOLANO LOPEZ, F., MARISCAL 3645",Villa Devoto
-58.50715414,-34.60059239,"SOLANO LOPEZ, F., MARISCAL 3773",Villa Devoto
-58.43238968,-34.56869642,SOLDADO DE LA INDEPENDENCIA 583,Palermo
-58.43521242,-34.56706167,SOLDADO DE LA INDEPENDENCIA 831,Palermo
-58.43796515,-34.56544011,SOLDADO DE LA INDEPENDENCIA 1081,Palermo
-58.44002854,-34.56418521,SOLDADO DE LA INDEPENDENCIA 1241,Palermo
-58.41114812,-34.59656319,SOLER 3250,Recoleta
-58.41291578,-34.59530213,SOLER 3422,Recoleta
-58.41758804,-34.59164978,SOLER 3985,Palermo
-58.41933069,-34.59057018,SOLER 4121,Palermo
-58.4340991,-34.57961317,SOLER 5755,Palermo
-58.43535596,-34.57861592,SOLER 5881,Palermo
-58.43680621,-34.57746369,SOLER 6017,Palermo
-58.45058919,-34.54790016,"SOLIER, DANIEL DE, ALTE. 1020",Belgrano
-58.43525976,-34.64363025,SOMELLERA 1671,Parque Chacabuco
-58.43860827,-34.6443892,SOMELLERA 1895,Parque Chacabuco
-58.46955066,-34.66991448,SOMELLERA 4896,Villa Lugano
-58.47328041,-34.67342046,SOMELLERA 5394,Villa Lugano
-58.47390126,-34.67400721,SOMELLERA 5442,Villa Lugano
-58.47473868,-34.67473637,SOMELLERA 5520,Villa Lugano
-58.47861266,-34.6782196,SOMELLERA 6011,Villa Lugano
-58.5276314,-34.64059268,"SUAREZ, JOSE LEON 125",Liniers
-58.52742993,-34.64356422,"SUAREZ, JOSE LEON 379",Liniers
-58.5271318,-34.6479684,"SUAREZ, JOSE LEON 825",Liniers
-58.50779011,-34.66668596,"SUAREZ, JOSE LEON 2609",Mataderos
-58.50608756,-34.668254,"SUAREZ, JOSE LEON 2735",Mataderos
-58.50383568,-34.67002524,"SUAREZ, JOSE LEON 2991",Mataderos
-58.50047287,-34.67291954,"SUAREZ, JOSE LEON 3291",Mataderos
-58.48177763,-34.68643781,"SUAREZ, JOSE LEON 4850",Villa Lugano
-58.47912516,-34.68844378,"SUAREZ, JOSE LEON 5072",Villa Riachuelo
-58.47747071,-34.68969472,"SUAREZ, JOSE LEON 5210",Villa Riachuelo
-58.47424298,-34.69213961,"SUAREZ, JOSE LEON 5490",Villa Riachuelo
-58.47195698,-34.69386951,"SUAREZ, JOSE LEON 5676",Villa Riachuelo
-58.46997323,-34.69537099,"SUAREZ, JOSE LEON 5840",Villa Riachuelo
-58.49996768,-34.66705268,"SUAREZ, JUSTO ANTONIO 6819",Mataderos
